day,site,long,lat,X,nox,no2,so2,pm10_raw,pm10,v10,nv10,o3,pm25,v2.5,nv2.5,co,code,ws,wd,solar,rain,temp,bp,GRID.X,Prunus,Platanus,Acer,Tilia,Sorbus,Pyrus,Betula,Malus,Fraxinus,Carpinus,Crataegus,Corylus,Aesculus,Alnus,Quercus,Robinia,Ginkgo,Ilex,other,Total,sum,others.id.,month
298,Hackney - Old Street,-0.08491,51.526454,NA,188.802560659536,80.6179322138463,NA,25.3658197242745,19.382939923262,NA,NA,14.4575752392944,NA,NA,NA,NA,NA,1.03802083333333,221.351028098046,NA,0.002083333333333,12.35234375,1015.27177777778,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
298,Westminster - Horseferry Road,-0.131938,51.494681,NA,48.4674975389401,37.5470454858388,NA,NA,8.7403849351383,0.495833333333333,8.225,NA,NA,NA,NA,NA,NA,1.03802083333333,221.351028098046,NA,0.002083333333333,12.35234375,1015.27177777778,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
299,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,264.82460083728,88.9161412800736,NA,24.2776754994494,18.6751349995765,NA,NA,NA,NA,NA,NA,NA,NA,1.71458333333333,203.837148012107,NA,0.002083333333333,13.95078125,1018.00556597222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
299,Hackney - Old Street,-0.08491,51.526454,NA,121.228718155239,65.1231471239382,NA,21.3553437386933,16.3183902285476,NA,NA,32.1507826263167,NA,NA,NA,NA,NA,1.71458333333333,203.837148012107,NA,0.002083333333333,13.95078125,1018.00556597222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
299,Westminster - Horseferry Road,-0.131938,51.494681,NA,27.7346918314147,24.2991323529412,NA,NA,8.7245086588235,0.6875,8.0125,NA,NA,NA,NA,NA,NA,1.71458333333333,203.837148012107,NA,0.002083333333333,13.95078125,1018.00556597222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
300,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,524.453130540595,111.440860742099,NA,41.5007035271535,31.9236180978104,NA,NA,NA,NA,NA,NA,NA,NA,1.42395833333333,169.088923413968,NA,0,15.5057291666667,1016.37969444444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
300,Hackney - Old Street,-0.08491,51.526454,NA,149.029641400113,63.5321058102255,NA,28.8721318102567,22.0622397548288,NA,NA,19.4017677911167,NA,NA,NA,NA,NA,1.42395833333333,169.088923413968,NA,0,15.5057291666667,1016.37969444444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
300,Westminster - Horseferry Road,-0.131938,51.494681,NA,67.6532043279891,43.4004460501089,NA,NA,14.4319751953185,1.29166666666667,13.0916666666667,NA,NA,NA,NA,NA,NA,1.42395833333333,169.088923413968,NA,0,15.5057291666667,1016.37969444444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
301,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,512.792617907344,105.973956176797,NA,46.6893189912936,35.9148607625336,NA,NA,NA,NA,NA,NA,NA,NA,1.34791666666667,172.518647721485,NA,0,15.159375,1010.35610416667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
301,Hackney - Old Street,-0.08491,51.526454,NA,152.729319392776,64.2023027568334,NA,33.2074566601903,25.3750182113307,NA,NA,11.9542807336944,NA,NA,NA,NA,NA,1.34791666666667,172.518647721485,NA,0,15.159375,1010.35610416667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
301,Westminster - Horseferry Road,-0.131938,51.494681,NA,90.6387135167012,51.2126248518518,NA,NA,21.7885594846995,2.4,19.3041666666667,NA,NA,NA,NA,NA,NA,1.34791666666667,172.518647721485,NA,0,15.159375,1010.35610416667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
302,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,122.096967925759,62.5890530461765,NA,14.0579837131718,10.8138336255167,NA,NA,NA,NA,NA,NA,NA,NA,0.944270833333333,129.998980260371,NA,0.010416666666667,13.4986979166667,1012.89937152778,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
302,Hackney - Old Street,-0.08491,51.526454,NA,177.769015598986,69.3431542516761,NA,21.1521965003475,16.1631580791736,NA,NA,11.4246408984944,NA,NA,NA,NA,NA,0.944270833333333,129.998980260371,NA,0.010416666666667,13.4986979166667,1012.89937152778,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
302,Westminster - Horseferry Road,-0.131938,51.494681,NA,94.5647841056761,57.3536859803922,NA,NA,16.1963092422093,3.05833333333333,13.0666666666667,NA,NA,NA,NA,NA,NA,0.944270833333333,129.998980260371,NA,0.010416666666667,13.4986979166667,1012.89937152778,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
303,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,448.213745401301,99.1054922732619,NA,56.9791464702867,43.8301126694513,NA,NA,NA,NA,NA,NA,NA,NA,0.597395833333333,151.908012270105,NA,0.002083333333333,15.6330729166667,1015.05532291667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
303,Hackney - Old Street,-0.08491,51.526454,NA,204.462884586286,74.4364490323497,NA,48.4039978438735,36.987244743195,NA,NA,6.85882050773889,NA,NA,NA,NA,NA,0.597395833333333,151.908012270105,NA,0.002083333333333,15.6330729166667,1015.05532291667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
303,Westminster - Horseferry Road,-0.131938,51.494681,NA,105.35498468907,56.9977893137255,NA,NA,38.1001501750893,5.39583333333333,32.5166666666667,NA,NA,NA,NA,NA,NA,0.597395833333333,151.908012270105,NA,0.002083333333333,15.6330729166667,1015.05532291667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
304,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,476.593328669354,107.988310129114,NA,59.7725658586756,45.9788968143659,NA,NA,NA,NA,NA,NA,NA,NA,0.776041666666667,156.971256818381,NA,0.002941176470588,17.3128472222222,1013.67719444444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,10
304,Hackney - Old Street,-0.08491,51.526454,NA,207.51540679974,78.5007508702291,NA,48.9756940442727,37.4240984789365,NA,NA,9.99591678365,NA,NA,NA,NA,NA,0.776041666666667,156.971256818381,NA,0.002941176470588,17.3128472222222,1013.67719444444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,10
304,Westminster - Horseferry Road,-0.131938,51.494681,NA,93.7400034170899,53.1171665795207,NA,NA,31.6766938952395,3.20833333333333,28.2958333333333,NA,NA,NA,NA,NA,NA,0.776041666666667,156.971256818381,NA,0.002941176470588,17.3128472222222,1013.67719444444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,10
305,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,311.822171207101,89.6243547176291,NA,35.7679500566202,27.5138077358617,NA,NA,NA,NA,NA,NA,NA,NA,1.1375,200.771349530101,NA,NA,15.2420138888889,1011.457328125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
305,Hackney - Old Street,-0.08491,51.526454,NA,130.400934602812,63.7109563132623,NA,31.9740009419165,24.4324901028294,NA,NA,26.17440194845,NA,NA,NA,NA,NA,1.1375,200.771349530101,NA,NA,15.2420138888889,1011.457328125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
305,Westminster - Horseferry Road,-0.131938,51.494681,NA,34.7005772715921,27.2963680196078,NA,NA,18.9797288035724,1.91666666666667,16.95,NA,NA,NA,NA,NA,NA,1.1375,200.771349530101,NA,NA,15.2420138888889,1011.457328125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
306,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,245.608422890223,79.5825715065704,NA,25.7941953164019,19.8416887049246,NA,NA,NA,NA,NA,NA,NA,NA,2.284375,198.248759652327,NA,NA,13.4017361111111,1001.61751041667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
306,Hackney - Old Street,-0.08491,51.526454,NA,88.9620153107204,48.2346573292293,NA,21.8192216435298,16.6728561066036,NA,NA,35.8137204465833,NA,NA,NA,NA,NA,2.284375,198.248759652327,NA,NA,13.4017361111111,1001.61751041667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
306,Westminster - Horseferry Road,-0.131938,51.494681,NA,27.0041601303555,22.6768736448802,NA,NA,12.4476706518757,2.06666666666667,10.3,NA,NA,NA,NA,NA,NA,2.284375,198.248759652327,NA,NA,13.4017361111111,1001.61751041667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
307,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,555.557125001932,110.90541208112,NA,34.2427960081938,26.3406123139952,NA,NA,NA,NA,NA,NA,NA,NA,0.904166666666667,185.246868146985,NA,0.113888888888889,8.80208333333333,988.497534722222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
307,Hackney - Old Street,-0.08491,51.526454,NA,189.512593617682,77.4424816714929,NA,20.2588181026319,15.4804953464139,NA,NA,16.6825528336056,NA,NA,NA,NA,NA,0.904166666666667,185.246868146985,NA,0.113888888888889,8.80208333333333,988.497534722222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
307,Westminster - Horseferry Road,-0.131938,51.494681,NA,100.470098068083,58.4153871525054,NA,NA,9.81966400627313,1.4625,8.2875,NA,NA,NA,NA,NA,NA,0.904166666666667,185.246868146985,NA,0.113888888888889,8.80208333333333,988.497534722222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
308,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,622.57386479535,116.876079255832,NA,48.7965713513295,37.5358241164073,NA,NA,NA,NA,NA,NA,NA,NA,0.389583333333333,243.415613270461,NA,0.054166666666667,8.56614583333333,989.740493055555,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
308,Hackney - Old Street,-0.08491,51.526454,NA,227.375879522236,83.5820235887475,NA,33.537020795408,25.6268500820616,NA,NA,8.61624633173889,NA,NA,NA,NA,NA,0.389583333333333,243.415613270461,NA,0.054166666666667,8.56614583333333,989.740493055555,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
308,Westminster - Horseferry Road,-0.131938,51.494681,NA,138.944390325666,67.4299966753813,NA,NA,15.5598827581594,1.32083333333333,14.1208333333333,NA,NA,NA,NA,NA,NA,0.389583333333333,243.415613270461,NA,0.054166666666667,8.56614583333333,989.740493055555,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
309,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,494.308891337075,104.662715221241,NA,56.1219091530845,43.1706993485265,NA,NA,NA,NA,NA,NA,NA,NA,1.35625,296.215752231041,NA,0.020833333333333,7.52899305555555,1000.56794444444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
309,Hackney - Old Street,-0.08491,51.526454,NA,163.126542211637,65.1062668971384,NA,38.7474923269724,29.6083597579161,NA,NA,12.9817453854278,NA,NA,NA,NA,NA,1.35625,296.215752231041,NA,0.020833333333333,7.52899305555555,1000.56794444444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
309,Westminster - Horseferry Road,-0.131938,51.494681,NA,139.956632362636,66.6528068562091,NA,NA,26.9234264375338,2.77916666666667,23.925,NA,NA,NA,NA,NA,NA,1.35625,296.215752231041,NA,0.020833333333333,7.52899305555555,1000.56794444444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
310,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,655.807440701427,116.546934480834,NA,67.3872095174864,51.8363150134511,NA,NA,NA,NA,NA,NA,NA,NA,1.36666666666667,171.300964814739,NA,0.010416666666667,8.21640625,1002.80653125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
310,Hackney - Old Street,-0.08491,51.526454,NA,239.4295304033,79.0700208112382,NA,46.8223945582662,35.7786844916206,NA,NA,11.0482053255826,NA,NA,NA,NA,NA,1.36666666666667,171.300964814739,NA,0.010416666666667,8.21640625,1002.80653125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
310,Westminster - Horseferry Road,-0.131938,51.494681,NA,150.100075862854,63.4388128213508,NA,NA,34.3653563418907,4.025,30.0458333333333,NA,NA,NA,NA,NA,NA,1.36666666666667,171.300964814739,NA,0.010416666666667,8.21640625,1002.80653125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
311,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,382.982150371165,92.5030385628228,NA,30.2575479696328,23.2750368997175,NA,NA,NA,NA,NA,NA,NA,NA,2.79947916666667,191.082030084116,NA,0.039583333333333,11.3234375,991.202038194444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
311,Hackney - Old Street,-0.08491,51.526454,NA,154.096296353875,67.2722308383111,NA,28.1162073721813,21.4846105621195,NA,NA,22.0452434928056,NA,NA,NA,NA,NA,2.79947916666667,191.082030084116,NA,0.039583333333333,11.3234375,991.202038194444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
311,Westminster - Horseferry Road,-0.131938,51.494681,NA,55.3339147422342,40.6586676819172,NA,NA,10.2906117983655,1.44166666666667,8.75416666666667,NA,NA,NA,NA,NA,NA,2.79947916666667,191.082030084116,NA,0.039583333333333,11.3234375,991.202038194444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
312,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,402.706157738547,91.6654163514498,NA,43.1280889408973,33.1754530314594,NA,NA,NA,NA,NA,NA,NA,NA,1.88645833333333,174.763820163617,NA,0.09375,11.1557291666667,997.746826388889,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
312,Hackney - Old Street,-0.08491,51.526454,NA,154.792431662907,70.4714129570648,NA,33.3763331950695,25.5040628771681,NA,NA,23.4736592131611,NA,NA,NA,NA,NA,1.88645833333333,174.763820163617,NA,0.09375,11.1557291666667,997.746826388889,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
312,Westminster - Horseferry Road,-0.131938,51.494681,NA,46.1495276080227,35.9687488191721,NA,NA,20.5625871497444,1.95833333333333,18.4041666666667,NA,NA,NA,NA,NA,NA,1.88645833333333,174.763820163617,NA,0.09375,11.1557291666667,997.746826388889,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
313,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,440.730744143029,119.136648801015,NA,45.4544111873644,34.964931682588,NA,NA,NA,NA,NA,NA,NA,NA,0.50625,204.29604311286,NA,0.029166666666667,9.92916666666667,999.954368055556,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
313,Hackney - Old Street,-0.08491,51.526454,NA,182.146375150236,80.1172457847625,NA,34.7920154498276,26.5858368703872,NA,NA,12.6180471557389,NA,NA,NA,NA,NA,0.50625,204.29604311286,NA,0.029166666666667,9.92916666666667,999.954368055556,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
313,Westminster - Horseferry Road,-0.131938,51.494681,NA,76.9018275289599,55.8527638714597,NA,NA,21.940936241037,2.43333333333333,19.2833333333333,NA,NA,NA,NA,NA,NA,0.50625,204.29604311286,NA,0.029166666666667,9.92916666666667,999.954368055556,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
314,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,572.130644190057,111.161850257755,NA,44.4703352107012,34.2079501620778,NA,NA,NA,NA,NA,NA,NA,NA,1.28072916666667,171.317795938103,NA,0.00625,10.4997395833333,1000.02769097222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
314,Hackney - Old Street,-0.08491,51.526454,NA,163.964913770975,67.5327544940837,NA,29.3040519070045,22.3922855163264,NA,NA,19.4772962094278,NA,NA,NA,NA,NA,1.28072916666667,171.317795938103,NA,0.00625,10.4997395833333,1000.02769097222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
314,Westminster - Horseferry Road,-0.131938,51.494681,NA,99.1256831948915,54.0551084901961,NA,NA,15.7281201688826,2.1875,13.3708333333333,NA,NA,NA,NA,NA,NA,1.28072916666667,171.317795938103,NA,0.00625,10.4997395833333,1000.02769097222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
315,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,303.728055870006,82.1909073131287,NA,28.2252983982934,21.7117679986873,NA,NA,NA,NA,NA,NA,NA,NA,2.0421875,122.040906370607,NA,0.004166666666667,11.8666666666667,993.391538194444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
315,Hackney - Old Street,-0.08491,51.526454,NA,121.066927922309,48.8053908267422,NA,27.4728591945555,20.9930049600846,NA,NA,23.8520313742278,NA,NA,NA,NA,NA,2.0421875,122.040906370607,NA,0.004166666666667,11.8666666666667,993.391538194444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
315,Westminster - Horseferry Road,-0.131938,51.494681,NA,75.9532215121862,42.070715285403,NA,NA,15.15018455411,2.13333333333333,12.8458333333333,NA,NA,NA,NA,NA,NA,2.0421875,122.040906370607,NA,0.004166666666667,11.8666666666667,993.391538194444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
316,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,445.874587213777,97.5572191060835,NA,32.7193462028745,25.168727848365,NA,NA,NA,NA,NA,NA,NA,NA,1.40208333333333,151.640092392165,NA,0.020833333333333,11.3377604166667,994.239625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
316,Hackney - Old Street,-0.08491,51.526454,NA,162.263408705572,63.2258315509761,NA,27.6685350578839,21.1425279616889,NA,NA,18.8613498723611,NA,NA,NA,NA,NA,1.40208333333333,151.640092392165,NA,0.020833333333333,11.3377604166667,994.239625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
316,Westminster - Horseferry Road,-0.131938,51.494681,NA,94.2193572080247,53.4409848169935,NA,NA,13.1811602543398,0.458333333333333,12.5666666666667,NA,NA,NA,NA,NA,NA,1.40208333333333,151.640092392165,NA,0.020833333333333,11.3377604166667,994.239625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
317,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,367.191100041388,91.4437382796731,NA,35.7050013864044,27.4653856818496,NA,NA,NA,NA,NA,NA,NA,NA,1.56510416666667,129.720813855012,NA,0.004166666666667,11.575,1000.10132638889,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
317,Hackney - Old Street,-0.08491,51.526454,NA,157.471519919145,60.4098561594111,NA,31.7094078208781,24.230304932985,NA,NA,15.8933767038278,NA,NA,NA,NA,NA,1.56510416666667,129.720813855012,NA,0.004166666666667,11.575,1000.10132638889,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
317,Westminster - Horseferry Road,-0.131938,51.494681,NA,90.2400455851428,50.953355043573,NA,NA,14.7911653676568,1.59166666666667,13.0166666666667,NA,NA,NA,NA,NA,NA,1.56510416666667,129.720813855012,NA,0.004166666666667,11.575,1000.10132638889,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
318,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,416.108763707001,98.0464134944071,NA,35.8351991901368,27.5655378385667,NA,NA,NA,NA,NA,NA,NA,NA,1.24166666666667,149.065286813181,NA,0.075,11.0943576388889,995.993652777778,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
318,Hackney - Old Street,-0.08491,51.526454,NA,222.992718640279,76.5469188423799,NA,42.1225454370672,32.1873598604904,NA,NA,13.6275857210337,NA,NA,NA,NA,NA,1.24880952380952,148.440464024337,NA,0.047619047619048,10.9511904761905,996.141194444444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
318,Westminster - Horseferry Road,-0.131938,51.494681,NA,128.919119166199,64.7130283333333,NA,NA,17.218270470933,1.6125,15.3833333333333,NA,NA,NA,NA,NA,NA,1.24166666666667,149.065286813181,NA,0.075,11.0943576388889,995.993652777778,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
319,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,230.244784497933,75.4015002525011,NA,28.6721919725839,22.055532286603,NA,NA,NA,NA,NA,NA,NA,NA,0.497916666666667,105.077655806728,NA,0.002083333333333,9.73125,995.406256944444,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
319,Hackney - Old Street,-0.08491,51.526454,NA,261.26452530748,82.1647292694846,NA,38.431936459419,29.3672321109602,NA,NA,4.63182891765361,NA,NA,NA,NA,NA,0.497916666666667,105.077655806728,NA,0.002083333333333,9.73125,995.406256944444,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
319,Westminster - Horseferry Road,-0.131938,51.494681,NA,127.478230035163,65.4049393572985,NA,NA,22.0707942995547,2.60416666666667,19.1708333333333,NA,NA,NA,NA,NA,NA,0.497916666666667,105.077655806728,NA,0.002083333333333,9.73125,995.406256944444,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
320,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,123.275111718273,54.4725668062834,NA,18.8102949891266,14.4694576839435,NA,NA,NA,NA,NA,NA,NA,NA,0.5875,89.687590559525,NA,0.03125,9.81979166666667,995.584875,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
320,Hackney - Old Street,-0.08491,51.526454,NA,167.588314945342,57.6139437689724,NA,25.0560585191835,19.1462401873931,NA,NA,5.67432593584079,NA,NA,NA,NA,NA,0.5875,89.687590559525,NA,0.03125,9.81979166666667,995.584875,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
320,Westminster - Horseferry Road,-0.131938,51.494681,NA,97.8044429216764,54.4663360675381,NA,NA,20.8862575980635,3.30833333333333,17.2875,NA,NA,NA,NA,NA,NA,0.5875,89.687590559525,NA,0.03125,9.81979166666667,995.584875,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
321,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,250.394380061634,74.1620913521928,NA,17.991930230949,13.8399463314992,NA,NA,NA,NA,NA,NA,NA,NA,1.0640625,133.052600057793,NA,0.043478260869565,8.69296875,997.002453125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
321,Hackney - Old Street,-0.08491,51.526454,NA,188.907566221459,69.8263844597469,NA,20.9665868041925,16.0213269998372,NA,NA,10.9370773017511,NA,NA,NA,NA,NA,1.0640625,133.052600057793,NA,0.043478260869565,8.69296875,997.002453125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
321,Westminster - Horseferry Road,-0.131938,51.494681,NA,112.504188223196,60.6984351198257,NA,NA,13.6221191645396,2.525,10.9,NA,NA,NA,NA,NA,NA,1.0640625,133.052600057793,NA,0.043478260869565,8.69296875,997.002453125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
322,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,121.759791143878,55.5585621876845,NA,16.7186435479425,12.8604950368788,NA,NA,NA,NA,NA,NA,NA,NA,0.959895833333333,45.0554190444663,NA,0.029166666666667,9.97265625,1006.45906597222,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
322,Hackney - Old Street,-0.08491,51.526454,NA,200.615565214167,59.2854392291058,NA,27.8467956502926,21.2787433251544,NA,NA,6.43083518184004,NA,NA,NA,NA,NA,0.959895833333333,45.0554190444663,NA,0.029166666666667,9.97265625,1006.45906597222,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,11
322,Westminster - Horseferry Road,-0.131938,51.494681,NA,143.913143333733,60.918880328976,NA,NA,22.7583861734433,3.4,19.0166666666667,NA,NA,NA,NA,NA,NA,0.959895833333333,45.0554190444663,NA,0.029166666666667,9.97265625,1006.45906597222,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,11
323,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,177.532431578989,53.6392230394098,NA,31.8316059756624,24.4858507505095,NA,NA,NA,NA,NA,NA,NA,NA,0.4484375,97.5792089181764,NA,0.002083333333333,9.21979166666667,1015.26420138889,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,11
